BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
21HC;12;ISW;'S-GRAVENZANDE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;0;0;11;14;0;0;0;0;0;0;0;0
21HC;12;ISW;'S-GRAVENZANDE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0045;Lj LWOO vb op Bbg/Kbg Lw;6;13;0;0;0;0;0;0;0;0;0;0
21HC;12;ISW;'S-GRAVENZANDE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;8;4;9;4;0;0;0;0;0;0;0;0
21HC;12;ISW;'S-GRAVENZANDE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;25;27;0;0;0;0;0;0;0;0;0;0
21HC;12;ISW;'S-GRAVENZANDE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;0;0;6;15;0;0;0;0;0;0;0;0
21HC;12;ISW;'S-GRAVENZANDE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;11;7;0;0;0;0;0;0;0;0;0;0
21HC;12;ISW;'S-GRAVENZANDE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;20;22;41;54;0;0;0;0;0;0;0;0
21HC;12;ISW;'S-GRAVENZANDE;Zuid-Holland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;5;7;4;2;0;0;0;0
21HC;12;ISW;'S-GRAVENZANDE;Zuid-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;66;63;39;57;0;0;0;0
21HC;12;ISW;'S-GRAVENZANDE;Zuid-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;1;0;0;0;0
21KM;00;SPO Het Atrium;ZOETERMEER;Zuid-Holland;Praktijkonderwijs alle vj;N;N.v.t.;N.v.t.;0090;Praktijkonderwijs;34;29;20;22;29;21;21;14;28;16;6;6
21SK;00;Mondial College;NIJMEGEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0044;Lj LWOO vb op Th/Gm Lw;1;2;0;0;0;0;0;0;0;0;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;5;5;1;3;0;0;0;0;0;0;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;42;16;36;21;0;0;0;0;0;0;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;52;32;57;36;0;0;0;0;0;0;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;17;11;24;11;0;0;0;0;0;0;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;0;3;2;4;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;42;28;38;39;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;1;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;6;14;20;19;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;3;2;9;2;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;0;1;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;3;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;23;28;0;0;0;0;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;51;40;0;0;0;0;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;6;10;7;7;0;0;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;45;24;51;40;0;0;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;VMBO uitbest. aan VAVO;J;N.v.t.;N.v.t.;4050;LWOO VMBO-TL naar VAVO;0;0;0;0;0;0;1;0;0;0;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;1;0;2;0;1
21SK;00;Mondial College;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;8;7;10;6;12;6
21SK;00;Mondial College;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;6;10;8;10;6;7
21SK;00;Mondial College;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;12;5;10;3;4;3
21SK;00;Mondial College;NIJMEGEN;Gelderland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;1;0;0
21SK;00;Mondial College;NIJMEGEN;Gelderland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;1;1
21SK;00;Mondial College;NIJMEGEN;Gelderland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;1
21SK;01;Mondial College;NIJMEGEN;Gelderland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;45;45;39;44;0;0;0;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;17;9;19;19;0;0;0;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;J;Economie;Economie en ondernemen;6455;LWOO BB Economie en ondernemen;0;0;0;0;6;3;12;7;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;J;Economie;Horeca, bakkerij en recreatie;6555;LWOO BB Horeca, bakkerij en recreatie;0;0;0;0;3;2;2;1;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;J;Economie;Horeca, bakkerij en recreatie;7555;LWOO BB LWT Horeca, bakkerij en recreatie;0;0;0;0;0;1;1;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;J;Techniek;Bouwen, wonen en interieur;6055;LWOO BB Bouwen, wonen en interieur;0;0;0;0;3;0;4;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;J;Techniek;Bouwen, wonen en interieur;7055;LWOO BB LWT Bouwen, wonen en interieur;0;0;0;0;3;0;0;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;J;Techniek;Produceren, installeren en energie;6155;LWOO BB Produceren, installeren en energie;0;0;0;0;11;0;9;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;J;Techniek;Produceren, installeren en energie;7155;LWOO BB LWT Produceren, installeren en energie;0;0;0;0;2;0;1;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;5;28;2;12;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;7655;LWOO BB LWT Zorg en welzijn;0;0;0;0;0;0;0;1;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;N;Economie;Economie en ondernemen;6411;VMBO BB Economie en ondernemen;0;0;0;0;3;0;1;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;N;Economie;Horeca, bakkerij en recreatie;6511;VMBO BB Horeca, bakkerij en recreatie;0;0;0;0;1;2;0;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;N;Techniek;Bouwen, wonen en interieur;6011;VMBO BB Bouwen, wonen en interieur;0;0;0;0;1;0;1;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;N;Techniek;Bouwen, wonen en interieur;7011;VMBO BB LWT Bouwen, wonen en interieur;0;0;0;0;0;0;1;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;N;Techniek;Produceren, installeren en energie;6111;VMBO BB Produceren, installeren en energie;0;0;0;0;1;0;2;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO BL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;0;0;0;1;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO KL lj 3-4;J;Economie;Economie en ondernemen;6465;LWOO KB Economie en ondernemen;0;0;0;0;6;4;6;3;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO KL lj 3-4;J;Economie;Horeca, bakkerij en recreatie;6565;LWOO KB Horeca, bakkerij en recreatie;0;0;0;0;0;3;7;3;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO KL lj 3-4;J;Techniek;Bouwen, wonen en interieur;6065;LWOO KB Bouwen, wonen en interieur;0;0;0;0;4;1;2;1;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO KL lj 3-4;J;Techniek;Produceren, installeren en energie;6165;LWOO KB Produceren, installeren en energie;0;0;0;0;10;1;9;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO KL lj 3-4;J;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;0;16;0;24;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO KL lj 3-4;N;Economie;Economie en ondernemen;6421;VMBO KB Economie en ondernemen;0;0;0;0;4;5;4;1;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO KL lj 3-4;N;Economie;Horeca, bakkerij en recreatie;6521;VMBO KB Horeca, bakkerij en recreatie;0;0;0;0;1;4;2;2;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO KL lj 3-4;N;Techniek;Bouwen, wonen en interieur;6021;VMBO KB Bouwen, wonen en interieur;0;0;0;0;4;0;1;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO KL lj 3-4;N;Techniek;Produceren, installeren en energie;6121;VMBO KB Produceren, installeren en energie;0;0;0;0;3;0;5;0;0;0;0;0
21SK;01;Mondial College;NIJMEGEN;Gelderland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;0;7;0;5;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0045;Lj LWOO vb op Bbg/Kbg Lw;0;0;3;0;0;0;0;0;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;41;3;36;4;0;0;0;0;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;J;Intersect. programma;Dienstverlening en producten;6955;LWOO BB Dienstverlening en producten;0;0;0;0;12;0;6;0;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;J;Techniek;Produceren, installeren en energie;6155;LWOO BB Produceren, installeren en energie;0;0;0;0;8;0;0;0;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;J;Techniek;Techniek Breed -ISP;3311;LWOO Basisbg Lw TB-ISP;0;0;0;0;0;0;7;0;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;N;Intersect. programma;Dienstverlening en producten;6911;VMBO BB Dienstverlening en producten;0;0;0;0;11;2;11;0;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;N;Techniek;Produceren, installeren en energie;6111;VMBO BB Produceren, installeren en energie;0;0;0;0;12;0;0;0;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO BL lj 3-4;N;Techniek;Techniek Breed -ISP;3411;VMBO Basisbg Lw TB-ISP;0;0;0;0;0;0;11;0;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;J;Intersect. programma;Dienstverlening en producten;6965;LWOO KB Dienstverlening en producten;0;0;0;0;5;1;4;0;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;J;Techniek;Produceren, installeren en energie;6165;LWOO KB Produceren, installeren en energie;0;0;0;0;4;0;0;0;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;J;Techniek;Techniek Breed -ISP;3312;LWOO Kaderbg Lw TB-ISP;0;0;0;0;0;0;5;1;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;N;Intersect. programma;Dienstverlening en producten;6921;VMBO KB Dienstverlening en producten;0;0;0;0;12;0;9;2;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;N;Techniek;Produceren, installeren en energie;6121;VMBO KB Produceren, installeren en energie;0;0;0;0;11;0;0;0;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;N;Techniek;Techniek Breed -ISP;3412;VMBO Kaderbg Lw TB-ISP;0;0;0;0;0;0;23;1;0;0;0;0
21VB;00;Scholen aan Zee 1;DEN HELDER;Noord-Holland;VMBO KL lj 3-4;N;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;1;0;0;0;0;0;0;0
21VB;08;Locatie, Junior College;JULIANADORP;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0033;Ljvb op VMBO-Bbg/Kbg Lw;11;1;14;0;0;0;0;0;0;0;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0016;Ljvb op VWO/HAVO/VMBO-Th/Gm Lw;222;151;255;179;0;0;0;0;0;0;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;3;11;3;5;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;50;28;41;17;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;1;1;10;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;30;28;21;23;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;15;11;9;1;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;18;12;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;11;7;0;0;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;10;6;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;59;44;0;0;0;0;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;117;72;0;0;0;0;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;62;44;73;64;0;0;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;3;1;0;0;0;0;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;VMBO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4045;VMBO-TL naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;6;2;0;0;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;1;7;1;7;1;3
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;16;10;16;8;5;2
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;1;6;9
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;14;11;18;8;11;6
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;16;15;20;11;4;5
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;1;0;4;1;16;14
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;1;0;0
21WE;00;Kaj Munk College;HOOFDDORP;Noord-Holland;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;4;2
22NE;00;College De Heemlanden;HOUTEN;Utrecht;Brugjaar 1-2;N;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;24;34;20;31;0;0;0;0;0;0;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;Brugjaar 1-2;N;N.v.t.;N.v.t.;0017;Ljvb op VWO;52;52;67;70;0;0;0;0;0;0;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;Brugjaar 1-2;N;N.v.t.;N.v.t.;0300;HAVO;39;40;47;37;0;0;0;0;0;0;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;1;6;1;8;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;50;34;54;41;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;2;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;20;30;18;24;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;25;6;22;5;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;3;0;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;1;3;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;4;6;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;75;72;0;0;0;0;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;71;58;0;0;0;0;0;0
22NE;00;College De Heemlanden;HOUTEN;Utrecht;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;9;0;5;0;17
22NE;00;College De Heemlanden;HOUTEN;Utrecht;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;24;31;27;15;20;13
22NE;00;College De Heemlanden;HOUTEN;Utrecht;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;16;31;6;32;9;25
22NE;00;College De Heemlanden;HOUTEN;Utrecht;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;36;10;40;26;27;20
22NE;00;College De Heemlanden;HOUTEN;Utrecht;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;4
23AP;00;MY college;SPIJKENISSE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0041;Lj LWOO vb op Bbg Lw;0;0;18;12;0;0;0;0;0;0;0;0
23AP;00;MY college;SPIJKENISSE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0043;Lj LWOO vb op Kbg Lw;0;0;3;1;0;0;0;0;0;0;0;0
23AP;00;MY college;SPIJKENISSE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;26;33;0;0;0;0;0;0;0;0;0;0
23AP;00;MY college;SPIJKENISSE;Zuid-Holland;Brugjaar 1-2;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;2;0;0;0;0;0;0;0;0
23AP;00;MY college;SPIJKENISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;53;59;0;0;0;0;0;0;0;0;0;0
23AP;00;MY college;SPIJKENISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0031;Ljvb op VMBO-BBg Lw;0;0;15;7;0;0;0;0;0;0;0;0
23AP;00;MY college;SPIJKENISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0032;Ljvb op VMBO-Kbg Lw;0;0;22;20;0;0;0;0;0;0;0;0
23AP;00;MY college;SPIJKENISSE;Zuid-Holland;Brugjaar 1-2;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;6;16;0;0;0;0;0;0;0;0
23AP;00;MY college;SPIJKENISSE;Zuid-Holland;VMBO BL lj 3-4;J;Economie;Consumptief Breed -ISP;2561;LWOO Basisbg Lw Ec CB-ISP;0;0;0;0;1;0;0;0;0;0;0;0
