"VESTIGINGSNAAM";"GEMEENTENAAM";"DENOMINATIE";"totaal.leerlingen";"percentage.vmbo";"percentage.havo";"percentage.vwo";"geslaagd.vmbo";"cijfer.vmbo";"geslaagd.havo";"cijfer.havo";"geslaagd.vwo";"cijfer.vwo";"percentage.zittenblijvers";"percentage.opstromers"
"2College Cobbenhagenmavo";"TILBURG";"Rooms-Katholiek";170;"100";"0";"0";"91.358024691358";"6.37407407407407";"-";"-";"-";"-";"5.65476190476191";"5.35714285714286"
"2College De Nieuwste School";"TILBURG";"Rooms-Katholiek";359;"21.4484679665738";"34.8189415041783";"43.7325905292479";"88.8888888888889";"6.53888888888889";"84";"6.59866666666667";"91.6666666666667";"6.74166666666667";"5.35491905354919";"14.1967621419676"
"2College Jozefmavo";"TILBURG";"Rooms-Katholiek";306;"100";"0";"0";"97.2222222222222";"6.68611111111111";"-";"-";"-";"-";"8.78136200716846";"2.5089605734767"
"2College Ruiven";"TILBURG";"Rooms-Katholiek";168;"100";"0";"0";"89.5833333333333";"6.56041666666667";"-";"-";"-";"-";"5.95854922279793";"4.66321243523316"
"Beatrix College";"TILBURG";"Openbaar";1774;"30.608793686584";"35.7948139797069";"33.5963923337091";"93.2692307692308";"6.51538461538462";"91.1917098445596";"6.45699481865285";"88.4210526315789";"6.76421052631579";"6.04107933950866";"5.96053161498188"
"Beatrix College locatie Reeshof";"TILBURG";"Openbaar";162;"100";"0";"0";"97.029702970297";"6.57524752475247";"-";"-";"-";"-";"0.248756218905473";"0.746268656716418"
"Kon Willem II College";"TILBURG";"Openbaar";1310;"30.381679389313";"45.0381679389313";"24.5801526717557";"86.7256637168142";"6.42920353982301";"88.1481481481482";"6.39259259259259";"85.7142857142857";"6.62142857142857";"7.3510773130545";"21.8631178707224"
"Reeshof College";"TILBURG";"Rooms-Katholiek";216;"100";"0";"0";"99.0476190476191";"6.48571428571429";"-";"-";"-";"-";"1.99430199430199";"2.27920227920228"
"SG De Rooi Pannen";"TILBURG";"Rooms-Katholiek";458;"100";"0";"0";"95.8715596330275";"6.51926605504587";"-";"-";"-";"-";"3.76398779247202";"3.96744659206511"
"Sint Odulphuslyceum";"TILBURG";"Rooms-Katholiek";1569;"0";"35.3091140854047";"64.6908859145953";"-";"-";"93.0555555555556";"6.64722222222222";"94.2857142857143";"6.66571428571429";"4.73498233215548";"0.777385159010601"
